"year"|"conflictid_old"|"conflictid_new"|"actor"|"actorid"|"actorid_new"|"actor_type"|"incomp"|"region"|"gwnoloc"|"gwnoloc2"|"gwnoloc3"|"gwnoloc4"|"conflictyear"|"interm"|"postc"|"state_prev"|"ai_prev"|"hrw_prev"|"form"|"country"|"conflict_type"
2005|67|264|"Myanmar"|775|144|1|1|3|775|0|0|0|1|0|0|1|0|0|"1"|"Myanmar"|"intra"
2006|67|264|"Myanmar"|775|144|1|1|3|775|0|0|0|1|0|0|1|0|0|"1"|"Myanmar"|"intra"
2007|67|264|"Myanmar"|775|144|1|1|3|775|0|0|0|1|0|0|1|0|0|"1"|"Myanmar"|"intra"
2008|67|264|"Myanmar"|775|144|1|1|3|775|0|0|0|1|0|0|1|0|1|"1"|"Myanmar"|"intra"
2009|67|264|"Myanmar"|775|144|1|1|3|775|0|0|0|1|0|0|0|0|0|"-99"|"Myanmar"|"intra"
2010|67|264|"Government of Myanmar (Burma)"|775|144|1|1|3|775|0|0|0|1|0|0|1|0|0|"1"|"Myanmar (Burma)"|"intra"
2011|67|264|"Government of Myanmar (Burma)"|775|144|1|1|3|775|0|0|0|1|0|0|3|0|0|"1"|"Myanmar (Burma)"|"intra"
2012|67|264|"Government of Myanmar (Burma)"|775|144|1|1|3|775|0|0|0|0|1|0|3|0|0|"1"|"Myanmar (Burma)"|"intra"
2013|67|264|"Government of Myanmar (Burma)"|775|144|1|1|3|775|0|0|0|1|0|0|0|0|0|"-99"|"Myanmar (Burma)"|"intra"
2014|67|264|"Government of Myanmar (Burma)"|775|144|1|1|3|775|0|0|0|0|1|0|0|0|0|"-99"|"Myanmar (Burma)"|"intra"
2015|67|264|"Government of Myanmar (Burma)"|775|144|1|1|3|775|0|0|0|1|0|0|0|0|0|"-99"|"Myanmar (Burma)"|"intra"
1989|67|264|"TRC"|1096|254|3|1|3|775|0|0|0|0|0|1|0|0|0|"-99"|"Myanmar"|"intra"
1989|67|264|"MTA"|1097|255|3|1|3|775|0|0|0|0|0|1|0|0|0|"-99"|"Myanmar"|"intra"
1990|67|264|"MTA"|1097|255|3|1|3|775|0|0|0|0|0|1|0|0|0|"-99"|"Myanmar"|"intra"
1991|67|264|"MTA"|1097|255|3|1|3|775|0|0|0|0|0|1|0|0|0|"-99"|"Myanmar"|"intra"
1992|67|264|"MTA"|1097|255|3|1|3|775|0|0|0|0|0|1|0|0|0|"-99"|"Myanmar"|"intra"
1993|67|264|"MTA"|1097|255|3|1|3|775|0|0|0|1|0|0|0|0|0|"-99"|"Myanmar"|"intra"
1994|67|264|"MTA"|1097|255|3|1|3|775|0|0|0|1|0|0|0|0|0|"-99"|"Myanmar"|"intra"
1995|67|264|"MTA"|1097|255|3|1|3|775|0|0|0|1|0|0|0|0|0|"-99"|"Myanmar"|"intra"
1996|67|264|"MTA"|1097|255|3|1|3|775|0|0|0|0|0|1|0|0|0|"-99"|"Myanmar"|"intra"
1997|67|264|"MTA"|1097|255|3|1|3|775|0|0|0|0|0|1|0|0|0|"-99"|"Myanmar"|"intra"
1998|67|264|"MTA"|1097|255|3|1|3|775|0|0|0|0|0|1|0|0|0|"-99"|"Myanmar"|"intra"
1999|67|264|"MTA"|1097|255|3|1|3|775|0|0|0|0|0|1|0|0|0|"-99"|"Myanmar"|"intra"
2000|67|264|"MTA"|1097|255|3|1|3|775|0|0|0|0|0|1|0|0|0|"-99"|"Myanmar"|"intra"
1996|67|264|"SSA–S"|1098|256|3|1|3|775|0|0|0|1|0|0|0|0|0|"-99"|"Myanmar"|"intra"
1997|67|264|"SSA–S"|1098|256|3|1|3|775|0|0|0|1|0|0|0|0|0|"-99"|"Myanmar"|"intra"
1998|67|264|"SSA–S"|1098|256|3|1|3|775|0|0|0|1|0|0|0|0|0|"-99"|"Myanmar"|"intra"
1999|67|264|"SSA–S"|1098|256|3|1|3|775|0|0|0|1|0|0|0|0|0|"-99"|"Myanmar"|"intra"
2000|67|264|"SSA–S"|1098|256|3|1|3|775|0|0|0|1|0|0|0|0|0|"-99"|"Myanmar"|"intra"
2001|67|264|"SSA–S"|1098|256|3|1|3|775|0|0|0|1|0|0|0|0|0|"-99"|"Myanmar"|"intra"
2002|67|264|"SSA–S"|1098|256|3|1|3|775|0|0|0|1|0|0|1|0|0|"1"|"Myanmar"|"intra"
2003|67|264|"SSA–S"|1098|256|3|1|3|775|0|0|0|0|1|0|1|0|0|"1"|"Myanmar"|"intra"
2004|67|264|"SSA–S"|1098|256|3|1|3|775|0|0|0|0|1|0|1|0|0|"1"|"Myanmar"|"intra"
2005|67|264|"SSA–S"|1098|256|3|1|3|775|0|0|0|1|0|0|1|0|0|"1"|"Myanmar"|"intra"
2006|67|264|"SSA–S"|1098|256|3|1|3|775|0|0|0|1|0|0|0|0|0|"-99"|"Myanmar"|"intra"
2007|67|264|"SSA–S"|1098|256|3|1|3|775|0|0|0|1|0|0|0|0|0|"-99"|"Myanmar"|"intra"
2008|67|264|"SSA–S"|1098|256|3|1|3|775|0|0|0|1|0|0|0|0|0|"-99"|"Myanmar"|"intra"
2009|67|264|"SSA–S"|1098|256|3|1|3|775|0|0|0|1|0|0|0|0|0|"-99"|"Myanmar"|"intra"
2010|67|264|"RCSS"|1098|256|3|1|3|775|0|0|0|1|0|0|0|0|0|"-99"|"Myanmar (Burma)"|"intra"
2011|67|264|"RCSS"|1098|256|3|1|3|775|0|0|0|1|0|0|0|0|0|"-99"|"Myanmar (Burma)"|"intra"
2012|67|264|"RCSS"|1098|256|3|1|3|775|0|0|0|0|1|0|0|0|0|"-99"|"Myanmar (Burma)"|"intra"
2013|67|264|"RCSS"|1098|256|3|1|3|775|0|0|0|1|0|0|0|0|0|"-99"|"Myanmar (Burma)"|"intra"
2014|67|264|"RCSS"|1098|256|3|1|3|775|0|0|0|0|0|1|0|0|0|"-99"|"Myanmar (Burma)"|"intra"
2015|67|264|"RCSS"|1098|256|3|1|3|775|0|0|0|0|0|1|0|0|0|"-99"|"Myanmar (Burma)"|"intra"
2011|67|264|"SSPP"|2007|1122|3|1|3|775|0|0|0|1|0|0|0|0|0|"-99"|"Myanmar (Burma)"|"intra"
2012|67|264|"SSPP"|2007|1122|3|1|3|775|0|0|0|0|1|0|0|0|0|"-99"|"Myanmar (Burma)"|"intra"
2013|67|264|"SSPP"|2007|1122|3|1|3|775|0|0|0|1|0|0|0|0|0|"-99"|"Myanmar (Burma)"|"intra"
2014|67|264|"SSPP"|2007|1122|3|1|3|775|0|0|0|0|1|0|0|0|0|"-99"|"Myanmar (Burma)"|"intra"
2015|67|264|"SSPP"|2007|1122|3|1|3|775|0|0|0|1|0|0|0|0|0|"-99"|"Myanmar (Burma)"|"intra"
2013|68|265|"Government of DR Congo (Zaire) "|490|89|1|1|4|490|0|0|0|1|0|0|0|0|0|"-99"|"DR Congo (Zaire)"|"intra"
2014|68|265|"Government of DR Congo (Zaire) "|490|89|1|1|4|490|0|0|0|1|0|0|0|3|0|"1"|"DR Congo (Zaire)"|"intra"
2015|68|265|"Government of DR Congo (Zaire) "|490|89|1|1|4|490|0|0|0|0|0|1|0|0|0|"-99"|"DR Congo (Zaire)"|"intra"
2013|68|265|"Kata Katanga"|3967|3967|3|1|4|490|0|0|0|1|0|0|0|0|0|"-99"|"DR Congo (Zaire)"|"intra"
2014|68|265|"Kata Katanga"|3967|3967|3|1|4|490|0|0|0|1|0|0|0|0|0|"-99"|"DR Congo (Zaire)"|"intra"
2015|68|265|"Kata Katanga"|3967|3967|3|1|4|490|0|0|0|0|0|1|0|0|0|"-99"|"DR Congo (Zaire)"|"intra"
1989|70|267|"Ethiopia"|530|97|1|2|4|530|0|0|0|1|0|0|0|0|NA|"-99"|"Ethiopia"|"intra"
1990|70|267|"Ethiopia"|530|97|1|2|4|530|0|0|0|1|0|0|0|0|0|"-99"|"Ethiopia"|"intra"
1991|70|267|"Ethiopia"|530|97|1|2|4|530|0|0|0|1|0|0|0|0|0|"-99"|"Ethiopia"|"intra"
1992|70|267|"Ethiopia"|530|97|1|2|4|530|0|0|0|0|0|1|0|0|0|"-99"|"Ethiopia"|"intra"
1993|70|267|"Ethiopia"|530|97|1|2|4|530|0|0|0|0|0|1|0|0|NA|"-99"|"Ethiopia"|"intra"
1994|70|267|"Ethiopia"|530|97|1|2|4|530|0|0|0|0|0|1|0|0|0|"-99"|"Ethiopia"|"intra"
1995|70|267|"Ethiopia"|530|97|1|2|4|530|0|0|0|0|0|1|0|0|0|"-99"|"Ethiopia"|"intra"
1996|70|267|"Ethiopia"|530|97|1|2|4|530|0|0|0|0|0|1|0|0|0|"-99"|"Ethiopia"|"intra"
1989|70|267|"EPRP"|1254|409|3|2|4|530|0|0|0|0|0|1|0|0|NA|"-99"|"Ethiopia"|"intra"
1990|70|267|"EPRP"|1254|409|3|2|4|530|0|0|0|0|0|1|0|0|0|"-99"|"Ethiopia"|"intra"
1991|70|267|"EPRP"|1254|409|3|2|4|530|0|0|0|0|0|1|0|0|0|"-99"|"Ethiopia"|"intra"
1992|70|267|"EPRP"|1254|409|3|2|4|530|0|0|0|0|0|1|0|0|0|"-99"|"Ethiopia"|"intra"
1989|70|267|"TPLF"|1255|410|3|2|4|530|0|0|0|0|0|1|0|0|NA|"-99"|"Ethiopia"|"intra"
1990|70|267|"TPLF"|1255|410|3|2|4|530|0|0|0|0|0|1|0|0|0|"-99"|"Ethiopia"|"intra"
1991|70|267|"TPLF"|1255|410|3|2|4|530|0|0|0|0|0|1|0|0|0|"-99"|"Ethiopia"|"intra"
1992|70|267|"TPLF"|1255|410|3|2|4|530|0|0|0|0|0|1|0|0|0|"-99"|"Ethiopia"|"intra"
1993|70|267|"TPLF"|1255|410|3|2|4|530|0|0|0|0|0|1|0|0|NA|"-99"|"Ethiopia"|"intra"
1989|70|267|"EPDM"|1257|412|3|2|4|530|0|0|0|0|0|1|0|0|NA|"-99"|"Ethiopia"|"intra"
1990|70|267|"EPDM"|1257|412|3|2|4|530|0|0|0|0|0|1|0|0|0|"-99"|"Ethiopia"|"intra"
1989|70|267|"Military faction (forces of Amsha Desta and Merid Negusie)"|1258|413|3|2|4|530|0|0|0|1|0|0|0|0|NA|"-99"|"Ethiopia"|"intra"
1990|70|267|"Military faction (forces of Amsha Desta and Merid Negusie)"|1258|413|3|2|4|530|0|0|0|0|0|1|0|0|0|"-99"|"Ethiopia"|"intra"
1991|70|267|"Military faction (forces of Amsha Desta and Merid Negusie)"|1258|413|3|2|4|530|0|0|0|0|0|1|0|0|0|"-99"|"Ethiopia"|"intra"
1992|70|267|"Military faction (forces of Amsha Desta and Merid Negusie)"|1258|413|3|2|4|530|0|0|0|0|0|1|0|0|0|"-99"|"Ethiopia"|"intra"
1993|70|267|"Military faction (forces of Amsha Desta and Merid Negusie)"|1258|413|3|2|4|530|0|0|0|0|0|1|0|0|NA|"-99"|"Ethiopia"|"intra"
1994|70|267|"Military faction (forces of Amsha Desta and Merid Negusie)"|1258|413|3|2|4|530|0|0|0|0|0|1|0|0|0|"-99"|"Ethiopia"|"intra"
1989|70|267|"EPRDF"|1259|414|3|2|4|530|0|0|0|1|0|0|0|0|NA|"-99"|"Ethiopia"|"intra"
1990|70|267|"EPRDF"|1259|414|3|2|4|530|0|0|0|1|0|0|0|0|0|"-99"|"Ethiopia"|"intra"
1991|70|267|"EPRDF"|1259|414|3|2|4|530|0|0|0|1|0|0|0|0|0|"-99"|"Ethiopia"|"intra"
1992|70|267|"EPRDF"|1259|414|3|2|4|530|0|0|0|0|0|1|0|0|0|"-99"|"Ethiopia"|"intra"
1993|70|267|"EPRDF"|1259|414|3|2|4|530|0|0|0|0|0|1|0|0|NA|"-99"|"Ethiopia"|"intra"
1994|70|267|"EPRDF"|1259|414|3|2|4|530|0|0|0|0|0|1|0|0|0|"-99"|"Ethiopia"|"intra"
1995|70|267|"EPRDF"|1259|414|3|2|4|530|0|0|0|0|0|1|0|0|0|"-99"|"Ethiopia"|"intra"
1996|70|267|"EPRDF"|1259|414|3|2|4|530|0|0|0|0|0|1|0|0|0|"-99"|"Ethiopia"|"intra"
1991|70|267|"Military faction (Harar garrison)"|2084|1215|3|2|4|530|0|0|0|1|0|0|0|0|NA|"-99"|"Ethiopia"|"intra"
1992|70|267|"Military faction (Harar garrison)"|2084|1215|3|2|4|530|0|0|0|0|0|1|0|0|0|"-99"|"Ethiopia"|"intra"
1993|70|267|"Military faction (Harar garrison)"|2084|1215|3|2|4|530|0|0|0|0|0|1|0|0|0|"-99"|"Ethiopia"|"intra"
1994|70|267|"Military faction (Harar garrison)"|2084|1215|3|2|4|530|0|0|0|0|0|1|0|0|NA|"-99"|"Ethiopia"|"intra"
1995|70|267|"Military faction (Harar garrison)"|2084|1215|3|2|4|530|0|0|0|0|0|1|0|0|0|"-99"|"Ethiopia"|"intra"
1996|70|267|"Military faction (Harar garrison)"|2084|1215|3|2|4|530|0|0|0|0|0|1|0|0|0|"-99"|"Ethiopia"|"intra"
1996|72|269|"Nepal"|790|146|1|2|3|790|0|0|0|1|0|0|1|1|NA|"1, 7"|"Nepal"|"intra"
1997|72|269|"Nepal"|790|146|1|2|3|790|0|0|0|1|0|0|1|0|NA|"1"|"Nepal"|"intra"
1998|72|269|"Nepal"|790|146|1|2|3|790|0|0|0|1|0|0|1|0|NA|"1"|"Nepal"|"intra"
1999|72|269|"Nepal"|790|146|1|2|3|790|0|0|0|1|0|0|1|0|NA|"1"|"Nepal"|"intra"
2000|72|269|"Nepal"|790|146|1|2|3|790|0|0|0|1|0|0|1|0|NA|"1, 7"|"Nepal"|"intra"
2001|72|269|"Nepal"|790|146|1|2|3|790|0|0|0|1|0|0|1|1|NA|"1, 7"|"Nepal"|"intra"
2002|72|269|"Nepal"|790|146|1|2|3|790|0|0|0|1|0|0|1|1|NA|"1"|"Nepal"|"intra"
2003|72|269|"Nepal"|790|146|1|2|3|790|0|0|0|1|0|0|1|1|0|"1"|"Nepal"|"intra"
2004|72|269|"Nepal"|790|146|1|2|3|790|0|0|0|1|0|0|1|2|0|"1"|"Nepal"|"intra"
2005|72|269|"Nepal"|790|146|1|2|3|790|0|0|0|1|0|0|1|0|1|"1"|"Nepal"|"intra"
2006|72|269|"Nepal"|790|146|1|2|3|790|0|0|0|1|0|0|0|0|1|"1"|"Nepal"|"intra"
2007|72|269|"Nepal"|790|146|1|2|3|790|0|0|0|0|0|1|1|1|0|"1"|"Nepal"|"intra"
2008|72|269|"Nepal"|790|146|1|2|3|790|0|0|0|0|0|1|1|0|1|"1"|"Nepal"|"intra"
2009|72|269|"Nepal"|790|146|1|2|3|790|0|0|0|0|0|1|0|0|0|"-99"|"Nepal"|"intra"
2010|72|269|"Government of Nepal"|790|146|1|2|3|790|0|0|0|0|0|1|0|0|0|"-99"|"Nepal"|"intra"
2011|72|269|"Government of Nepal"|790|146|1|2|3|790|0|0|0|0|0|1|0|0|0|"-99"|"Nepal"|"intra"
1996|72|269|"CPN–M"|1100|258|3|2|3|790|0|0|0|1|0|0|0|0|NA|"-99"|"Nepal"|"intra"
1997|72|269|"CPN–M"|1100|258|3|2|3|790|0|0|0|1|0|0|0|0|NA|"-99"|"Nepal"|"intra"
1998|72|269|"CPN–M"|1100|258|3|2|3|790|0|0|0|1|0|0|0|0|NA|"-99"|"Nepal"|"intra"
1999|72|269|"CPN–M"|1100|258|3|2|3|790|0|0|0|1|0|0|0|0|NA|"-99"|"Nepal"|"intra"
2000|72|269|"CPN–M"|1100|258|3|2|3|790|0|0|0|1|0|0|0|0|NA|"-99"|"Nepal"|"intra"
2001|72|269|"CPN–M"|1100|258|3|2|3|790|0|0|0|1|0|0|1|0|NA|"1"|"Nepal"|"intra"
2002|72|269|"CPN–M"|1100|258|3|2|3|790|0|0|0|1|0|0|0|0|NA|"-99"|"Nepal"|"intra"
2003|72|269|"CPN–M"|1100|258|3|2|3|790|0|0|0|1|0|0|0|0|1|"7"|"Nepal"|"intra"
2004|72|269|"CPN–M"|1100|258|3|2|3|790|0|0|0|1|0|0|0|0|1|"7"|"Nepal"|"intra"
2005|72|269|"CPN–M"|1100|258|3|2|3|790|0|0|0|1|0|0|1|1|0|"1"|"Nepal"|"intra"
2006|72|269|"CPN–M"|1100|258|3|2|3|790|0|0|0|1|0|0|0|0|0|"-99"|"Nepal"|"intra"
2007|72|269|"CPN–M"|1100|258|3|2|3|790|0|0|0|0|0|1|0|0|0|"-99"|"Nepal"|"intra"
2008|72|269|"CPN–M"|1100|258|3|2|3|790|0|0|0|0|0|1|0|0|0|"-99"|"Nepal"|"intra"
2009|72|269|"CPN–M"|1100|258|3|2|3|790|0|0|0|0|0|1|0|0|0|"-99"|"Nepal"|"intra"
2010|72|269|"CPN–M"|1100|258|3|2|3|790|0|0|0|0|0|1|0|0|0|"-99"|"Nepal"|"intra"
2011|72|269|"CPN–M"|1100|258|3|2|3|790|0|0|0|0|0|1|0|0|0|"-99"|"Nepal"|"intra"
1989|74|271|"Iraq"|645|116|1|1|2|645|0|0|0|1|0|0|1|0|0|"1"|"Iraq"|"intra"
1990|74|271|"Iraq"|645|116|1|1|2|645|0|0|0|1|0|0|0|0|0|"-99"|"Iraq"|"intra"
1991|74|271|"Iraq"|645|116|1|1|2|645|0|0|0|1|0|0|0|0|0|"-99"|"Iraq"|"intra"
1992|74|271|"Iraq"|645|116|1|1|2|645|0|0|0|1|0|0|0|0|0|"-99"|"Iraq"|"intra"
1993|74|271|"Iraq"|645|116|1|1|2|645|0|0|0|0|1|0|0|0|0|"-99"|"Iraq"|"intra"
1994|74|271|"Iraq"|645|116|1|1|2|645|0|0|0|0|1|0|0|0|0|"-99"|"Iraq"|"intra"
1995|74|271|"Iraq"|645|116|1|1|2|645|0|0|0|1|0|0|0|0|0|"-99"|"Iraq"|"intra"
1996|74|271|"Iraq"|645|116|1|1|2|645|0|0|0|1|0|0|0|0|0|"-99"|"Iraq"|"intra"
1997|74|271|"Iraq"|645|116|1|1|2|645|0|0|0|0|0|1|0|0|0|"-99"|"Iraq"|"intra"
1998|74|271|"Iraq"|645|116|1|1|2|645|0|0|0|0|0|1|0|0|0|"-99"|"Iraq"|"intra"
1999|74|271|"Iraq"|645|116|1|1|2|645|0|0|0|0|0|1|0|0|0|"-99"|"Iraq"|"intra"
2000|74|271|"Iraq"|645|116|1|1|2|645|0|0|0|0|0|1|0|0|0|"-99"|"Iraq"|"intra"
2001|74|271|"Iraq"|645|116|1|1|2|645|0|0|0|0|0|1|0|0|0|"-99"|"Iraq"|"intra"
1989|74|271|"KDP"|1102|260|3|1|2|645|0|0|0|1|0|0|0|0|0|"-99"|"Iraq"|"intra"
1990|74|271|"KDP"|1102|260|3|1|2|645|0|0|0|1|0|0|0|0|0|"-99"|"Iraq"|"intra"
1991|74|271|"KDP"|1102|260|3|1|2|645|0|0|0|1|0|0|0|0|0|"-99"|"Iraq"|"intra"
1992|74|271|"KDP"|1102|260|3|1|2|645|0|0|0|0|0|1|0|0|0|"-99"|"Iraq"|"intra"
1993|74|271|"KDP"|1102|260|3|1|2|645|0|0|0|0|0|1|0|0|0|"-99"|"Iraq"|"intra"
1994|74|271|"KDP"|1102|260|3|1|2|645|0|0|0|0|0|1|0|0|0|"-99"|"Iraq"|"intra"
1995|74|271|"KDP"|1102|260|3|1|2|645|0|0|0|0|0|1|0|0|0|"-99"|"Iraq"|"intra"
1996|74|271|"KDP"|1102|260|3|1|2|645|0|0|0|0|0|1|0|0|0|"-99"|"Iraq"|"intra"
1989|74|271|"PUK"|1103|261|3|1|2|645|0|0|0|1|0|0|0|0|0|"-99"|"Iraq"|"intra"
1990|74|271|"PUK"|1103|261|3|1|2|645|0|0|0|1|0|0|0|0|0|"-99"|"Iraq"|"intra"
1991|74|271|"PUK"|1103|261|3|1|2|645|0|0|0|1|0|0|0|0|0|"-99"|"Iraq"|"intra"
1992|74|271|"PUK"|1103|261|3|1|2|645|0|0|0|1|0|0|0|0|0|"-99"|"Iraq"|"intra"
1993|74|271|"PUK"|1103|261|3|1|2|645|0|0|0|0|1|0|0|0|0|"-99"|"Iraq"|"intra"
1994|74|271|"PUK"|1103|261|3|1|2|645|0|0|0|0|1|0|0|0|0|"-99"|"Iraq"|"intra"
1995|74|271|"PUK"|1103|261|3|1|2|645|0|0|0|1|0|0|0|0|0|"-99"|"Iraq"|"intra"
1996|74|271|"PUK"|1103|261|3|1|2|645|0|0|0|1|0|0|0|0|0|"-99"|"Iraq"|"intra"
1997|74|271|"PUK"|1103|261|3|1|2|645|0|0|0|0|0|1|0|0|0|"-99"|"Iraq"|"intra"
1998|74|271|"PUK"|1103|261|3|1|2|645|0|0|0|0|0|1|0|0|0|"-99"|"Iraq"|"intra"
1999|74|271|"PUK"|1103|261|3|1|2|645|0|0|0|0|0|1|0|0|0|"-99"|"Iraq"|"intra"
2000|74|271|"PUK"|1103|261|3|1|2|645|0|0|0|0|0|1|0|0|0|"-99"|"Iraq"|"intra"
2001|74|271|"PUK"|1103|261|3|1|2|645|0|0|0|0|0|1|0|0|0|"-99"|"Iraq"|"intra"
1989|78|275|"Ethiopia"|530|97|1|1|4|530|0|0|0|1|0|0|0|0|NA|"-99"|"Ethiopia"|"intra"
1990|78|275|"Ethiopia"|530|97|1|1|4|530|0|0|0|1|0|0|0|0|0|"-99"|"Ethiopia"|"intra"
1991|78|275|"Ethiopia"|530|97|1|1|4|530|0|0|0|1|0|0|1|0|0|"1"|"Ethiopia"|"intra"
1992|78|275|"Ethiopia"|530|97|1|1|4|530|0|0|0|0|0|1|0|0|0|"-99"|"Ethiopia"|"intra"
1993|78|275|"Ethiopia"|530|97|1|1|4|530|0|0|0|0|0|1|0|0|NA|"-99"|"Ethiopia"|"intra"
1994|78|275|"Ethiopia"|530|97|1|1|4|530|0|0|0|0|0|1|0|0|0|"-99"|"Ethiopia"|"intra"
1995|78|275|"Ethiopia"|530|97|1|1|4|530|0|0|0|0|0|1|0|0|0|"-99"|"Ethiopia"|"intra"
1996|78|275|"Ethiopia"|530|97|1|1|4|530|0|0|0|0|0|1|0|0|0|"-99"|"Ethiopia"|"intra"
1989|78|275|"EPLF"|1261|416|3|1|4|530|0|0|0|1|0|0|0|0|NA|"-99"|"Ethiopia"|"intra"
1990|78|275|"EPLF"|1261|416|3|1|4|530|0|0|0|1|0|0|0|0|0|"-99"|"Ethiopia"|"intra"
1991|78|275|"EPLF"|1261|416|3|1|4|530|0|0|0|1|0|0|0|0|0|"-99"|"Ethiopia"|"intra"
1992|78|275|"EPLF"|1261|416|3|1|4|530|0|0|0|0|0|1|0|0|0|"-99"|"Ethiopia"|"intra"
1993|78|275|"EPLF"|1261|416|3|1|4|530|0|0|0|0|0|1|0|0|NA|"-99"|"Ethiopia"|"intra"
1994|78|275|"EPLF"|1261|416|3|1|4|530|0|0|0|0|0|1|0|0|0|"-99"|"Ethiopia"|"intra"
1995|78|275|"EPLF"|1261|416|3|1|4|530|0|0|0|0|0|1|0|0|0|"-99"|"Ethiopia"|"intra"
1996|78|275|"EPLF"|1261|416|3|1|4|530|0|0|0|0|0|1|0|0|0|"-99"|"Ethiopia"|"intra"
1993|80|277|"Venezuela"|101|18|1|2|5|101|0|0|0|0|0|1|0|0|0|"-99"|"Venezuela"|"intra"
1994|80|277|"Venezuela"|101|18|1|2|5|101|0|0|0|0|0|1|1|0|0|"7"|"Venezuela"|"intra"
1995|80|277|"Venezuela"|101|18|1|2|5|101|0|0|0|0|0|1|0|0|NA|"-99"|"Venezuela"|"intra"
1996|80|277|"Venezuela"|101|18|1|2|5|101|0|0|0|0|0|1|0|0|1|"7"|"Venezuela"|"intra"
1997|80|277|"Venezuela"|101|18|1|2|5|101|0|0|0|0|0|1|0|NA|NA|"-99"|"Venezuela"|"intra"
1992|80|277|"Military faction (forces of Hugo Chávez)"|1603|742|3|2|5|101|0|0|0|1|0|0|0|0|NA|"-99"|"Venezuela"|"intra"
1993|80|277|"Military faction (forces of Hugo Chávez)"|1603|742|3|2|5|101|0|0|0|0|0|1|0|0|0|"-99"|"Venezuela"|"intra"
1994|80|277|"Military faction (forces of Hugo Chávez)"|1603|742|3|2|5|101|0|0|0|0|0|1|0|0|0|"-99"|"Venezuela"|"intra"
1995|80|277|"Military faction (forces of Hugo Chávez)"|1603|742|3|2|5|101|0|0|0|0|0|1|0|0|NA|"-99"|"Venezuela"|"intra"
1996|80|277|"Military faction (forces of Hugo Chávez)"|1603|742|3|2|5|101|0|0|0|0|0|1|0|0|0|"-99"|"Venezuela"|"intra"
1997|80|277|"Military faction (forces of Hugo Chávez)"|1603|742|3|2|5|101|0|0|0|0|0|1|0|NA|NA|"-99"|"Venezuela"|"intra"
1996|86|283|"Democratic Republic of Congo (Zaire)"|490|89|1|2|4|490|0|0|0|1|0|0|1|1|0|"1"|"Democratic Republic of Congo (Zaire)"|"intra"
1997|86|283|"Democratic Republic of Congo (Zaire)"|490|89|1|2|4|490|0|0|0|1|0|0|1|1|1|"1"|"Democratic Republic of Congo (Zaire)"|"intra"
1998|86|283|"Democratic Republic of Congo (Zaire)"|490|89|1|2|4|490|0|0|0|1|0|0|2|1|2|"1"|"Democratic Republic of Congo (Zaire)"|"intra"
1999|86|283|"Democratic Republic of Congo (Zaire)"|490|89|1|2|4|490|0|0|0|1|0|0|1|1|0|"1, 7"|"Democratic Republic of Congo (Zaire)"|"intra"
2000|86|283|"Democratic Republic of Congo (Zaire)"|490|89|1|2|4|490|0|0|0|1|0|0|1|2|0|"1"|"Democratic Republic of Congo (Zaire)"|"intra"
2001|86|283|"Democratic Republic of Congo (Zaire)"|490|89|1|2|4|490|0|0|0|1|0|0|1|0|1|"1"|"Democratic Republic of Congo (Zaire)"|"intra"
2002|86|283|"Democratic Republic of Congo (Zaire)"|490|89|1|2|4|490|0|0|0|0|0|1|1|1|0|"1"|"Democratic Republic of Congo (Zaire)"|"intra"
2003|86|283|"Democratic Republic of Congo (Zaire)"|490|89|1|2|4|490|0|0|0|0|0|1|1|2|0|"1"|"Democratic Republic of Congo (Zaire)"|"intra"
2004|86|283|"Democratic Republic of Congo (Zaire)"|490|89|1|2|4|490|0|0|0|0|0|1|3|0|3|"1"|"Democratic Republic of Congo (Zaire)"|"intra"
2005|86|283|"Democratic Republic of Congo (Zaire)"|490|89|1|2|4|490|0|0|0|0|0|1|1|2|1|"1"|"Democratic Republic of Congo (Zaire)"|"intra"
2006|86|283|"Democratic Republic of Congo (Zaire)"|490|89|1|2|4|490|0|0|0|1|0|0|3|2|3|"1"|"Democratic Republic of Congo (Zaire)"|"intra"
2007|86|283|"Democratic Republic of Congo (Zaire)"|490|89|1|2|4|490|0|0|0|1|0|0|1|2|1|"1"|"Democratic Republic of Congo (Zaire)"|"intra"
2008|86|283|"Democratic Republic of Congo (Zaire)"|490|89|1|2|4|490|0|0|0|1|0|0|3|3|2|"1, 2"|"Democratic Republic of Congo (Zaire)"|"intra"
2009|86|283|"Democratic Republic of Congo (Zaire)"|490|89|1|2|4|490|0|0|0|0|0|1|2|1|2|"1, 2, 6, 7"|"Democratic Republic of Congo (Zaire)"|"intra"
2010|86|283|"Government of DR Congo (Zaire) "|490|89|1|2|4|490|0|0|0|0|1|0|3|3|2|"1, 2"|"DR Congo (Zaire)"|"intra"
2011|86|283|"Government of DR Congo (Zaire) "|490|89|1|2|4|490|0|0|0|1|0|0|3|3|3|"1, 2 "|"DR Congo (Zaire)"|"intra"
2012|86|283|"Government of DR Congo (Zaire) "|490|89|1|2|4|490|0|0|0|1|0|0|2|3|3|"1, 2"|"DR Congo (Zaire)"|"intra"
2013|86|283|"Government of DR Congo (Zaire) "|490|89|1|2|4|490|0|0|0|1|0|0|2|0|2|"1, 2"|"DR Congo (Zaire)"|"intra"
